Soil_ID,Location_Latitude,Location_Longitude,Depth_cm,Texture,pH,Organic_Matter_%,Moisture_Content_%,Bulk_Density_g/cm³,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm,Cation_Exchange_Capacity_meq/100g,Electrical_Conductivity_dS/m,Soil_Color,Porosity_%,Water_Holding_Capacity_%
118340,20.67726503895895,84.14400086294285,24.32399248333567,clayey,8.946990905005286,3.6869872760964095,25.689689830486827,1.22387623750382,5.231895114241224,47.47479692668904,179.09525591627235,21.52053640817598,4.816220082889277,yellow,25.20681991366547,51.89521266633781
118571,13.346281532232268,82.74449913501985,26.709986207678806,clayey,7.0014446686808185,1.9501761955543992,32.461678981836144,1.2397096480782377,159.36380683466618,32.3757644698327,258.59362552774564,29.09898271406875,4.762842074135787,red,39.71576550118183,43.8646145167254
118574,19.55103630970761,69.53094097732989,23.249186641790303,clayey,6.618838092102815,2.65733117600565,19.783863967030506,1.0546038627224723,146.1102822157154,37.38149491547448,316.8348311489348,38.14686731824836,0.5407997760080316,brown,41.56720986204736,32.49429894187996
118653,27.877301160127985,73.15721152991767,25.21973547954047,clayey,5.745869302440221,4.219731298225122,27.13594761151804,1.2008682106381348,172.6623697207313,15.765347398853752,269.99441339531944,16.659884889050282,4.869592007448036,brown,44.65002198686568,22.224135588353896
118737,28.235119479369654,96.03773342213134,29.880566897416468,clayey,6.692641947898376,3.649578454262593,17.174004374577336,0.9856351851311784,27.14879448650513,17.824060997471307,200.81350057305932,26.34070382084565,3.101985791416268,black,25.362986997853284,49.12114229783031
118748,10.850800140064765,85.26099697683321,26.859892659016165,clayey,7.216890459257811,4.784989060527912,20.61979758489141,1.30198676860654,191.4212694349048,26.51894227105444,198.7219143291248,15.353754507417468,1.9597899106069037,black,37.25962102018646,30.84829834785794
118835,34.37495790924979,79.10992645491524,24.165230697794534,clayey,6.161377197056809,8.730458756808371,7.965059560222777,1.412779343060632,122.24036625152256,23.514097811319644,258.84190432860737,18.102239160857053,0.6865035526964977,black,32.5472682590372,48.77498380130865
118856,10.927435204225958,79.06153111713269,21.90238066424533,clayey,8.704535237890244,2.391173000562992,25.09428402968754,1.0992190187098678,93.84426917307128,20.85594147260373,230.47848851970275,33.63244865649408,0.3219119923351156,black,39.89021037684334,58.44850240599292
119044,26.85376422668801,84.80748813755378,14.234164930851309,clayey,8.905541389810558,4.289126130467357,16.041811827240476,1.5017486228762629,45.420242960006256,46.30803997959059,246.5255270850205,15.194262471022894,0.3589131737694613,red,26.91124411238615,50.71738356572361
119059,12.36434400731902,75.92152745137383,23.739827781996414,clayey,6.9250786937111055,5.036999644608666,12.91288100677567,1.4085258809307155,157.03047657501742,21.845700952957863,370.9180959099769,27.209947472275893,1.0246383768092486,black,46.30544128228671,22.424783071745683
119228,23.78162922985898,82.07885019959241,28.66455840954626,loamy,4.116429467611712,1.594718234855076,24.838883814617883,1.4370023577948228,12.00923419698621,49.68465867586997,354.5927244581335,13.52639168468255,1.7332043189021935,brown,39.60511184092588,32.1289626970803
119375,17.892541282064144,89.25002632324123,28.03844680978362,clayey,7.460552325030632,1.9089545966724093,12.434770655747627,1.3321202993575303,67.48947480161226,13.802358397559791,206.6778881333444,22.417130951617395,2.7827748385196465,yellow,47.78161469188385,53.04401668656113
119394,14.516727843651296,94.3680324527989,21.32885531327972,loamy,8.350984139181982,7.566280184431027,11.222659771866288,0.886518845062993,64.99411461039213,29.231748407692294,260.9144702529561,38.443976392713935,3.959854228366139,black,31.046905183768757,42.92393354349713
119412,35.689080790319665,71.63985205846541,17.72134695804568,clayey,5.631686463000312,8.999554372620043,30.4125093449223,1.0209520379895598,15.353979278994736,48.76575286231622,214.5552639679445,11.575263462837995,1.2894228724569996,black,30.52196389360143,48.74861616179092
119455,9.880652749558976,80.48514838401019,29.20964841398466,loamy,8.330918916136213,5.457931479679538,16.920470633463466,1.3039565566371962,168.38880537629322,45.07941718460905,164.13262461914192,19.950597798433265,0.7193978185503929,yellow,29.75705087630065,39.6999267679842
119508,12.646073285039492,72.24684497676631,12.50331574374986,clayey,5.714409993008186,7.489891605261945,30.9422280097975,1.5922142387104097,12.106959393385736,30.54945707961491,363.7434651186287,30.13226600029301,4.1549560504761445,yellow,32.49280943726421,31.85898847305421
119527,32.919302837730925,79.17748335384312,10.032194216673044,clayey,7.71474572269101,1.0598823746720445,14.190036232802075,1.10898187677853,50.90737246639176,28.741339736566047,334.8207355209,16.22049667655592,2.17932152371156,black,27.50177747840897,34.42009065105332
119555,35.34496242573316,81.23900550994568,13.61654350014997,loamy,8.621966598982649,5.460464931655508,34.643363300218766,1.277546132811987,108.77678645251709,22.97298194544078,347.9796311498364,16.494520401133087,1.5781442237689778,brown,39.08573712148784,31.69616828322639
119641,26.24812599356919,92.6053943544411,20.367281009235462,sandy,5.43484481913229,7.164910731465022,24.59988400579863,1.3362089383580444,71.8447255653491,37.74290096532324,226.47693953202025,24.9217636930918,0.5933491404177125,brown,41.02599246200896,22.828536642311875
119846,8.044834009788033,94.0200953726993,28.592418247521145,clayey,7.577919653812161,5.905690175543413,7.699810907051886,0.8525542450851632,170.69110798744816,16.551775603680294,350.60694210404705,23.378280298854413,1.0896988996854022,yellow,35.78734913490037,46.85928016500773
119928,11.990973620064524,71.94420951018449,10.452896806749944,sandy,8.793554431894483,5.631382007711273,5.547431829138121,0.8612601518781388,186.24175304140616,37.74280883193904,101.78952754876596,17.07938806093979,1.8996661868528983,red,29.661099560107647,27.11921859546756
120054,32.91775559456676,75.56397098872841,25.91514315319382,sandy,6.224479300491538,4.214184602430825,32.08445444480417,1.4729103270331592,168.69009669413126,26.276871581473586,155.21463342916917,15.12309664267177,1.5663706713346122,black,34.9300230524115,49.097813602384846
120087,18.32160020923807,70.54418677631617,6.989028055481498,clayey,5.36732195752745,1.380146604886482,30.52315989274718,0.8002038344932706,112.58871146593329,46.42255893981263,346.0199651473671,12.699599441404548,1.8166549910964855,yellow,49.131554284467214,22.948603463717674
120216,30.959952954325715,71.00986608922048,24.87436198731546,clayey,7.303734231559961,7.932743878789672,27.650406384286025,1.330999924878099,167.48991298701796,11.277118062528595,113.7740081825616,20.83972278877014,3.617206414249913,red,27.45889470573369,29.8499239425964
120236,8.979441343039,85.70366875107817,20.3673028064118,loamy,6.525374684884914,1.6335723321254498,16.06561110497872,1.288562497376948,130.89789951400195,17.429603209442863,334.4462173961708,19.931924348526536,4.2250437186471,red,48.7405381353378,21.634821059414705
120275,35.212512050409,75.31910697322215,17.748111629489745,sandy,4.491271842725786,2.5162641038954168,28.140576434502535,1.3500956662321146,146.79232124425107,29.767919668509,158.3347292533441,13.417301931843664,4.24453050594935,red,49.43827327436957,37.63405131095265
120296,15.677682730454675,69.78907535233702,13.085075532508396,sandy,5.172218756695878,5.086050204174459,16.46334792420108,1.5133140166544723,66.16816849398538,39.34420620362913,146.8986380529456,11.312965519278611,2.551066297945193,black,38.87556326048,35.35483562362542
120606,24.21371565724631,82.25395437617203,21.351652682523497,sandy,5.086239666269009,1.051253253393021,19.952654210037693,0.8158792685308136,140.29438611363642,14.50904878954798,214.2559432351935,20.900824687682764,2.0195243210758083,black,47.06619007284326,27.46228261260228
121121,25.34312447570157,75.58814356841467,6.057130037184279,loamy,5.727397909369676,8.335692961178367,17.03082157394892,0.8421490224776264,125.80138013050929,34.70943369549076,362.36076786201966,27.144290363206693,4.9580163461046975,black,40.55707147863852,45.03999348472165
121193,12.145404920053082,84.80063880255062,20.143434644910435,clayey,5.479082499301737,3.122936096353505,31.54174587631451,0.9500681461194832,163.470914713819,12.262747472398544,355.1714099116855,39.20559566797675,0.982326259419534,red,40.678881646419,38.08875555800583
121283,31.331745600043632,84.68147962580889,18.382542686880143,clayey,7.166870276241383,4.810834918110849,20.94982683132901,1.476042368129986,129.24779622293647,49.338149781307735,112.0727960183138,31.4528246923821,4.327883069240767,black,43.779511263229296,54.5402031798597
121353,31.40605005963731,89.88099154762233,23.27861275059803,sandy,6.211689624605091,2.5611228200329816,31.06361336819259,0.9655900648697996,156.34637257142558,49.48212277624781,323.74047319095325,32.055148785735,3.5120072608126445,brown,29.419891156836474,43.13499488278243
121414,16.362649469748035,78.97164071640401,22.183667689106528,clayey,7.4128764741063025,1.6155145528264234,14.404879882222772,0.9629000023605208,95.99763104212153,44.97565269331703,192.21424544039883,13.56243116956136,3.881708643503995,yellow,43.077584244446456,24.960081216818853
121465,11.375588709563914,89.84938493244579,29.745264932438086,sandy,4.041508103000022,9.181992561610835,27.450622238005696,1.046759140345214,136.71918134506242,12.247947259677986,365.5283692632426,33.68383471021801,2.914915593428273,black,40.31505359608813,54.291608017057015
121477,22.94772485788189,85.6211042502157,17.12331927304364,clayey,8.078580196903896,5.11852178814681,8.033629122925694,0.8124389356295474,102.15085307846152,26.04998686320089,155.31912589743968,14.793169706931971,0.4093838112093835,brown,43.44330598339839,23.8407159616445
121487,13.985277204719551,88.80014987662764,16.60963726526397,clayey,5.972650602063386,4.660143295415706,21.6527516938913,1.1872270565441512,37.771457930865225,41.25107135536703,177.81430934388095,33.78733751473466,1.4090531005379845,yellow,28.804254401551667,57.04017417331551
121499,12.607628639857625,70.98338755736444,15.966407839458386,loamy,8.066768823224681,3.306309894519414,5.240218366495393,1.2707860401668456,94.26709569953768,32.42439133478619,236.67914160318185,34.7944726067105,1.138852668463095,black,36.7256854632308,21.0754008096432
121611,32.299380831224966,80.64046709607277,23.20172574855137,clayey,4.172309017738061,2.090311665849479,23.38675476567568,1.1081756313393354,58.96307393691434,20.3583192831596,247.9515180593401,13.440272786708972,3.0452848859680395,brown,30.26155701721248,54.89547918548433
121682,13.076953037738406,69.48101256520431,9.202828751441777,loamy,5.463714378670727,2.794986413709512,23.595278280095773,1.4646377622712217,93.68904988012837,48.95529898068327,213.41284193519056,24.881834479557376,3.6237559697951,red,25.03606975017954,28.943537216155235
121797,14.490703867010993,92.3365895259272,25.1800056682358,sandy,8.441838966760912,8.925751640524123,25.529489218715597,1.3377963194382727,34.35734725519092,12.73575953342073,378.8163383118054,18.704114993286108,4.959346255138521,yellow,34.314136247886765,34.12446280366714
121968,22.8981110026034,72.74607594644988,10.880376040035063,loamy,8.157293883208954,7.905722411631953,21.98629244181916,1.335478251348298,172.2784003494188,25.04660934686096,199.6301836976122,30.919720262625027,1.836879486803889,yellow,30.212076905551093,26.927330318950187
122102,11.740720626071209,76.79806929550261,12.751845220827423,loamy,6.777832322302514,5.463778980090577,5.0571760791736855,1.1674733592852449,167.66917770323371,46.93066270287693,393.3777412511469,15.608909526198364,1.8537132499483533,brown,46.71435083046228,20.39224483631387
122318,18.16645836422228,81.37828728816152,27.54357469381313,sandy,5.355128575477964,6.878670828682709,8.73915235508452,1.3754788098167414,129.32779964920434,25.66032544865771,336.65518737519164,31.889334174300057,3.235141737112164,black,31.03443003335616,57.22664289991896
122361,33.0862941204995,87.67404646854652,23.28357244903169,clayey,7.132816530567419,4.143369677518691,30.794055772901725,1.4217086029688435,136.0946926409371,42.84276883558562,364.3680481379803,37.031736536244765,2.273617627007786,brown,49.46725598483357,55.00353557685989
122532,15.686133307852742,81.89010785359517,11.548010278705451,loamy,6.583500128329229,8.113886897850016,10.106606931511672,1.2215526374001886,53.151872793158745,17.094566842953128,149.15879216167383,12.470928058871806,0.3163830655678586,black,30.237566295151385,47.56577894824424
122538,29.611891626804848,78.63860280143848,22.16796066330217,clayey,7.5823652220221085,1.5279907250890306,25.063257979384296,0.9687731216627604,92.43648771638335,22.99186590645946,198.1929141695488,13.63191070292969,0.193838783220546,brown,32.55907497771162,51.04976890474639
122543,24.60892367066036,72.73577811347818,22.02544337405695,sandy,8.368168958607125,3.965056903999801,18.915167596617984,1.383185735870626,91.867776320168,35.0159731519753,358.92863554326954,18.373311776854628,1.6155051251302757,yellow,48.23146511367612,42.16143976647544
122686,34.060676271363874,91.3755867483908,10.958219614952087,sandy,8.38160329240058,5.042658094559594,33.2517078773286,1.549370995585914,30.676043923506604,12.260586269739866,239.7193276738698,34.85979622574412,1.7917801501287298,black,37.00514280114987,38.43688807215913
122778,16.81544887771362,84.26817477193009,13.035317089842422,loamy,7.903814934855375,5.374416103233189,16.03996314861793,1.5406336565767125,60.74475105147774,19.130441906786764,208.1685008235621,17.7817364786621,3.625503360053966,red,49.73203131946086,46.9654480190003
123014,36.61075789263936,82.54500614425461,17.63052578437332,clayey,6.6126678870398745,5.021006792385575,9.682515371146565,1.30576340452088,195.21591324571236,32.77039573721933,136.533031627159,32.5611584351412,0.4994951662060047,brown,40.458461993152426,59.601239997345424
123019,12.78383566841805,92.089260204371,27.259837485023752,loamy,8.363617035690048,7.214986617940417,34.12836896044972,1.591165464271394,152.36702382573662,24.93468010185979,199.2734167663848,25.186188161581804,3.3031022264914283,red,26.74017633958213,21.112530589194208
123080,10.43883800353784,84.26598392905379,24.02473141746256,loamy,8.36660125160109,7.60019033957877,34.01806043915936,1.5080949537754444,148.59607279451683,29.68717748286163,171.22604132352316,20.892032992586977,4.970307124979564,brown,26.56305129317145,20.313368341460123
123195,28.60794273080089,72.06203799781528,26.07092054906627,sandy,7.254327465233588,1.960978426916821,19.96734568656461,0.9692429598129132,180.08804300722122,41.61271088388536,366.4564925110424,25.77014199062133,3.930620805986096,brown,35.15418704112585,57.81321989616557
123212,21.69067179180172,76.1370833703154,29.49695553059615,sandy,4.441779076084979,8.067346888082835,22.29110745983665,1.274297826475521,61.41593262279627,33.63765750074867,114.75704240788642,26.60904733116219,2.388467713610297,yellow,26.562536541093145,32.69943088347064
123220,30.630675929430595,70.00444374581824,18.21497415305052,clayey,4.159668879496121,5.531742420624775,22.659829173880283,1.5282426042328252,29.429892458468093,18.48867157626917,234.56011025490983,27.071934893466477,2.761385538505101,brown,42.79056393273051,54.6514289255006
123245,26.50307125494197,81.68654123585497,21.235991142804227,clayey,6.601259791882098,3.417615427150279,15.502993723029686,1.466287372546753,164.11300925138963,32.770783554283355,113.02649506721436,34.39894063129435,4.928960612055399,black,40.73460705686639,32.83491850181271
123307,33.178711108593134,70.15680079478162,27.246506565186397,loamy,7.054894623758767,4.394491974925101,14.328580220347623,1.471285726534186,43.653218342123935,23.383602101864945,305.3371324538078,11.470446112738095,2.004594629568249,brown,37.2744505423213,55.60089626840351
123524,25.396508610774603,68.67263994548992,21.889244205940347,loamy,4.282436437292232,6.404230769163831,30.442287370606813,0.972291532032854,6.28349554600595,46.19952058816565,127.72941246516552,29.63637988923285,0.8170499852656913,black,36.10902135279972,21.943979598676584
123570,36.42403698286269,91.12236129475406,21.871748955023183,clayey,7.610253199973634,6.69662633900553,12.782279199723586,1.163247537580979,140.55484679223005,22.62058680098852,145.97968717594958,15.286314229092063,2.02520743296436,black,31.78264895472568,49.30537787588341
123574,15.952304083847338,71.0360975213919,5.724386536510896,clayey,5.411568278703408,1.700483911244409,12.808457547747205,1.4845392484366426,151.15166835969015,31.81081959212498,117.81935947549212,32.16573331410143,1.2574629429469413,black,35.127931235827944,35.84520721389043
123694,32.48831236295642,95.1223481378214,20.678149278427632,sandy,8.035666696290797,8.02472912605733,5.719831095497,0.863880311915008,22.88410489735963,44.96074409634655,300.27221941534486,15.009684711174474,3.204455418038666,brown,26.78248719190148,57.70863031050774
123697,11.05697991264556,90.21746591409158,11.507967475674183,sandy,7.4006325651827005,4.49973792910142,22.323310450602527,1.344872068992423,26.639839905037555,10.199965392443575,266.7367177068502,39.44719408984152,0.2677618128169315,brown,35.5988681511825,31.10712069585038
123711,35.090448888116626,89.56587352490789,9.73350420819979,sandy,7.351694825804681,9.607872374249489,13.414989404999952,1.090556718889927,186.5411666129304,15.16404374531232,124.74426830513376,27.82788818074328,2.2280104245808063,yellow,35.84867650592172,26.60555284421845
123743,8.476503103985266,84.72659588657524,15.092411210412338,loamy,4.520179704756739,2.531002223228505,17.373648074728003,0.891791007335206,56.28786745276794,23.104181790438677,273.91207050214524,17.646641244476953,4.817406636574448,red,32.58372195119041,27.373971080720928
123751,9.239030599300122,82.1197149471804,10.457576698073847,loamy,5.694372409120737,9.68676359142808,15.077160777953992,0.9415081432682272,73.91304350441388,43.280356758742464,280.4977242612703,27.70504955563869,0.3568382703820545,red,40.7129550877786,30.396610375379566
123768,10.699580957772042,74.14943165026816,22.996790072070837,loamy,7.958962458376668,8.285295344690349,26.454811957526434,1.0427185485638255,167.1163277054674,32.038041374281185,289.648552726924,14.447781861850626,2.951470830286039,red,41.49596649104029,25.597477772142028
124106,9.482128171159816,91.7398700001484,20.072462997039644,sandy,5.802923196019552,2.408964877629732,16.78959271282993,1.0332131801776387,49.62160578855606,41.48853342369591,346.6670608072028,30.19582647379823,2.059039375963021,brown,46.67646336281422,36.3083898402093
124203,20.44527626771375,91.63578988171643,9.97027776229812,sandy,4.03799857892383,6.596176223154499,34.637163773704174,1.48171066719127,170.93654500398668,38.99794575473016,361.4007918783195,21.72211320619592,4.401181900975879,brown,45.30273858743686,33.12712319025981
124288,12.05124644175686,82.47042359389445,11.026256328641002,loamy,8.168371760311288,5.188461403633197,24.933926757652376,1.337207163667879,150.20112084069274,12.589232866718238,262.02878060767057,21.33100561196764,4.661780114334198,black,40.62623829208617,56.58666174147722
124396,11.493367466463354,80.47441272334373,15.491767405649078,sandy,6.876719493019322,2.5486082713655267,5.94458451557318,1.03242002817209,141.19955342076057,34.962431887556335,380.6110582344273,21.8762342402337,1.9629285125871712,black,39.7149666534278,40.14735228378354
124437,32.11742210353184,85.39681239958492,11.781708066984656,sandy,6.108293085227462,2.306835009671412,18.945602951027013,0.8901289390507949,156.3832947721595,26.95251754664312,237.2918113049191,27.72364401214617,3.4261259825090766,red,32.177463408766044,56.10535167029707
124630,18.25062469106956,91.94985509095892,23.300902420193747,sandy,4.552887238975518,1.7217144037627363,27.935274918971107,1.068799890557954,67.21441116422915,20.33134424456121,349.6572860046785,11.653895390143504,0.4365195560246202,red,44.826654963074816,48.68056065188004
124650,29.370700873242427,68.40853890320764,11.637529986658825,loamy,5.006932970402217,6.414823020713017,22.160792054077422,1.247477427146232,18.772764250658284,36.66605010645779,240.5624796491541,21.033097194820733,3.38007352444121,yellow,49.000358930072,26.453494233988103
124677,34.095523110089744,85.388271628817,29.460108413213412,sandy,4.264316513829288,8.758178160459346,21.187875078052937,1.4813191401337535,17.356148016053233,30.65219951831464,233.66539573328785,39.407961085034216,4.454447819149492,black,48.74575102282754,38.059173259770574
124736,19.399249565785468,72.86032250089042,7.906645431246699,sandy,6.126658556463999,9.987146422277164,9.60116170497046,1.3300790341630306,137.4697390773584,32.270899469298165,353.4488839465571,22.065828033249108,2.5915758538760048,yellow,25.44665934916533,54.77321826337651
124787,33.689769564509234,80.22727663466691,7.659216110912824,clayey,8.865003662049581,7.193909416924699,8.86846068165957,1.506518380616597,198.25555049804845,42.14077628627484,176.64841177363388,36.23547294452167,2.753039329038418,black,33.89553297110464,39.474163621532696
124803,21.574277613335557,94.51413561695205,29.264086423909053,loamy,8.787603815722495,1.1290551808474831,12.806306387455884,0.8195359596561858,52.61036939380121,17.945453667424115,327.6394985097802,39.75828398754141,4.570516546657341,black,33.787505655129166,50.23297444073219
124828,35.434445869695224,80.88625731899037,9.046510873258097,loamy,8.825022365084866,8.03260453972166,14.6107928910579,1.5789687064325055,50.22059805251981,29.849459112196115,103.128754188614,14.712106759144458,2.919372843465939,black,37.46730488633517,55.52386599119282
124852,23.3572634294616,83.39873732709356,10.29274371810591,sandy,5.613743664974166,9.023324668102658,17.63966460596432,1.5828132627855906,195.0509052172756,25.079853924464707,145.22926913838756,22.40307073321687,2.739188869605894,brown,31.37026301362705,45.36353541776673
124888,23.78652299835416,74.03771114102133,23.092868437177064,sandy,4.665579553085768,1.820290725405266,9.322542411455078,0.8515513264954474,158.10760458530294,29.24995177717396,380.2232283379338,19.72925783909916,4.976716149898064,red,47.26533851173899,39.72467619482264
124974,27.63513862842292,96.2322892734008,21.47847437027536,sandy,5.478976498513607,2.3430529441241603,33.700490779337386,0.8480137066373863,16.29641480445175,35.90867744231595,112.6907784403231,16.033516758167156,1.5109398385425787,brown,39.98179721544258,40.916980404206406
125009,24.578516671403506,77.27924176270494,27.194355608075185,clayey,8.19588778905861,1.2897025279204892,6.953085801340294,0.985569664449664,122.71826686294165,24.546157872057364,210.13919084749463,17.890233096570874,2.7458465735619915,black,39.034298546469245,36.50095120716289
125086,34.5767273129444,83.23586718828847,23.446117443723654,clayey,5.373098203003254,7.307869017457236,26.383614198584738,1.1949158285878376,110.27081031841055,39.69164677128749,277.9708165786403,30.609610941633875,1.4836941067910363,black,27.301952082579994,41.686560985624766
125096,36.78494736380991,84.03705627481537,10.782990247299647,clayey,6.435890590210128,8.24895992973737,8.348701120288755,1.1627128647836624,43.515693252079465,11.580825475796402,153.87530347113517,18.786389707722,1.8765156007441932,black,39.58945778288071,34.59810368338589
125114,13.510284756411052,76.83596999558716,24.25001541560891,clayey,7.452654762745764,2.555107420079101,34.88202453125687,1.132223677526917,26.769536385113376,16.14738151850579,218.8320489939489,10.225356154315088,4.501640824855384,black,29.79916633965789,35.2139117449507
125281,36.84479227982099,68.12165983463515,21.0675038632992,clayey,5.806350960456405,7.196497021469546,33.140798192728255,0.9952562181683684,120.22445205970254,22.293116544977455,216.1973867767808,30.876202496834463,1.9343012693386423,red,31.127645826237117,59.9114633803281
125438,28.644439810221428,84.3177709757544,21.68840094696953,loamy,8.282181133949884,8.123468472500134,11.499068357764932,1.3754948146306427,58.02700659758966,23.16169417874892,166.5223949002994,10.533709151090708,4.888512253575742,yellow,44.7641107034255,30.385632236010466
125704,22.25936210742796,74.631539933015,28.599180463738698,sandy,8.367670850621057,9.785694999767932,6.9143445424985135,0.9549924713974232,59.41775189756103,28.32602413309424,281.0547392079201,11.181981921376108,3.2851010647867342,yellow,36.378043780382455,22.768970310564303
125713,21.22781648922266,91.12721722794794,8.889263843277663,clayey,6.832675588148355,6.833884088274995,20.93483701108309,0.8163764838120962,60.60136942813502,19.219278456760925,142.81893659075848,30.204121198971144,0.1334561510198768,yellow,41.43072920552474,32.04483418409888
125961,13.749662719309612,85.57078884234932,19.15724179241073,clayey,4.024287006633761,7.654768760121067,31.10089389989262,1.4611844566994865,163.38503965128132,46.24869543323664,322.8757148401652,39.36308034793159,2.610487453682621,red,41.69720908516149,53.11277897582694
125969,23.449116252188816,83.84579402687865,9.694827432134131,clayey,4.625722068150617,5.068638148181524,26.844249405658687,1.084002604760122,69.00388601389841,13.314568841361536,129.45275981421526,18.51024513881047,2.302291506145239,black,36.93346334332173,56.0625607770316
126033,23.623690332234982,88.29247686164626,21.24659615778816,sandy,8.82410169415552,4.786403219253083,25.408379893360483,1.4090012225861996,167.54954653720353,41.97516270609836,161.05149881830846,11.377147207113817,1.1046093798631071,black,41.35276969684063,20.293641587679065
126036,29.7205952549066,74.15109896091488,28.77764825605338,loamy,5.287440134265959,1.5269489949728283,15.05545836083168,1.2428416724685931,26.003663162827408,36.996690349694575,398.9941638920746,23.00474306499856,2.9408373861637847,brown,25.103949784041504,34.611981807431434
126092,34.525223311026494,69.31498606384864,29.51697699341762,sandy,6.488246364282431,9.314894059295025,28.147415253361057,1.4895801517432594,149.38897994695105,31.800619566850816,226.48670751382804,15.855574282033476,0.3012908848945648,yellow,49.33729685689176,56.0596871323508
126382,21.96385014614384,79.47531249930961,21.535465798634952,clayey,4.607886084300893,8.960373577370596,9.192523201869378,1.3800663325273097,192.99534611235785,13.158981148445132,145.3402402673055,35.08875768976921,4.599787839882381,black,46.82325040115525,37.68306997525463
126433,24.744781325312587,83.19764863232956,12.310991019087172,loamy,7.603679359913445,1.5361725417580063,30.346975187402567,1.3367164892517582,171.24969723240093,22.28534544210721,210.1286398778545,10.046437358630078,3.553379831756821,yellow,28.258243135753077,28.939713190307952
126585,24.647791214564407,79.90835661215334,28.17089958917016,sandy,6.104737254547572,2.479308942617384,14.524953022336728,1.3999412952918353,171.6068988579812,40.84671909200587,331.1788845728643,19.356122565290427,3.003950998038692,black,28.841249557584334,25.70757372269024
126592,12.997901186279435,70.81527608870186,12.121871951205671,loamy,7.512833714595496,4.162147441079173,24.44522304192721,1.549877841637734,183.48290363651316,25.55211593659379,370.5913325634845,26.69633946769782,2.437142738247851,yellow,34.79485487924046,31.8350502317929
126605,23.037095696153088,75.46846179117821,19.38589657156625,clayey,8.541382808625668,5.023149747323467,29.95485385351183,1.0120658206509925,114.77119710797768,13.968631609543012,375.8251712913832,30.88334440143919,0.5642977462588994,yellow,37.75538324103073,55.57389133978922
126631,27.132263548023616,96.56269718285604,13.566818503426324,sandy,6.700766516015346,8.602870060250986,9.35524154816796,0.970305951307266,191.79508618657687,22.156723235713404,335.5665018769359,22.72436004756422,3.817960386682821,brown,28.898317594186818,51.46458118772885
126690,26.60720117584745,76.28474651541279,20.749541962329847,sandy,8.235625618486688,4.4381611913808126,16.032826975956716,0.8161578056428078,112.18015204881463,36.89137094770922,345.32354432450643,17.060686482540014,1.9756892602213203,yellow,38.10871924372279,30.09968029372876
126758,12.092226917132123,94.27610505179872,17.872821076543186,loamy,7.391330187484273,7.059566697845173,12.047951040511617,0.8289748512366697,168.15207453471734,21.201358177482952,247.85497256687196,10.9047996426837,0.466403876579225,red,34.52044844781993,27.593713031340123
126793,16.600860548985764,68.07832003508818,14.801417787854088,clayey,7.597854524950653,1.469065393216192,19.496116487556638,1.3481522011676392,122.92597321164052,49.64768871049869,219.12381231701232,24.29610147625669,1.144526228486242,black,31.08066665930409,54.077971307556645
127278,28.176915216412358,89.70933976085615,13.54597465531949,loamy,4.242027482737818,2.9539386530090037,12.934156974963605,1.5842221774820164,177.40533212645738,44.871832083519,206.18291591408789,23.30487777198494,1.863779005474356,yellow,37.29091166096399,47.39693868107223
127309,9.836492669555028,94.37732827191228,9.595789533023186,sandy,6.0363399857439175,9.513123172067102,30.390695333646363,1.0566654994487408,10.615714861898564,49.05477173459023,359.06371922239987,28.18740859186624,1.167121105895082,black,42.06563197497158,37.52933127228898
127365,33.4488612390399,79.53665630991583,13.20046914894025,sandy,8.675294303480587,9.39981931595657,11.245091426929577,0.9976406034598788,157.45388727706705,18.965228731911875,398.1565585861929,32.54463171325571,1.8833671773992755,brown,26.66359777936585,30.86303824783244
127378,24.32971693555844,81.56127194437187,22.06461582680553,clayey,8.262083859307753,2.752702562641863,23.776595022164624,0.9671154339729972,61.51844067525813,28.85172463091353,152.6249428465698,31.001187440464204,4.429682899479372,brown,37.91970204697155,47.11538340072849
127614,22.002590752858996,85.77123456308925,16.557180828382577,loamy,7.629159886947015,4.108777556284883,29.8747396649735,1.1038714040658923,196.997478635204,21.751188263712294,394.87301797074224,35.1259851948994,4.156138220407312,red,41.70011116464507,47.03505754397778
128123,30.297690057244356,88.08160989434327,13.016439341146988,clayey,5.101580365651609,6.787013411411175,9.648119300387384,0.8321064343001143,88.24489459186212,43.32319123404166,280.4273577110038,16.799388041049728,2.635439318673892,black,30.77628974082017,37.012483935651446
128159,17.747621977803718,91.27344868347058,17.61538968128874,sandy,4.687866373035433,5.490664727182838,20.26755498018196,1.0724632831813663,151.63304151533816,34.726170898654814,242.8267178626154,10.05748343660235,0.3644903428450269,brown,36.3501542507984,49.95523285215266
128219,23.879921984608785,95.34669197338336,22.74030826668572,clayey,6.464278715806525,1.488224426256842,25.47522851104369,1.2835050445585812,193.5976987679044,31.84124166817034,398.25585881386166,21.001442079540475,2.1517767554558,red,37.749757896760144,45.954440787145856
128228,31.43475105227944,86.33335179190442,17.80836914243489,clayey,4.473837284352982,7.451729821758178,23.5632667082322,1.1391487289880802,63.08406592482256,47.01561752874896,117.8400430208291,18.738494367470533,4.313848518885706,yellow,43.74254953107743,22.393599511213303
